Date Time,Temperature,Humidity,Pressure,Light
"05/15/2022, 15:58:45",23.0,75.0,101.9,Off
"05/15/2022, 15:58:49",24.0,75.0,101.9,Off
"05/15/2022, 15:58:53",24.0,75.0,101.9,Off
"05/15/2022, 15:58:57",23.0,75.0,101.9,Off
"05/15/2022, 15:59:01",24.0,75.0,101.9,Off
"05/15/2022, 15:59:05",24.0,75.0,101.9,Off
"05/15/2022, 15:59:09",23.0,75.0,101.9,Off
"05/15/2022, 15:59:13",23.0,75.0,101.9,Off
"05/15/2022, 15:59:17",24.0,75.0,101.9,Off
"05/15/2022, 15:59:21",23.0,75.0,101.9,Off
"05/15/2022, 15:59:25",24.0,75.0,101.9,Off
"05/15/2022, 15:59:29",24.0,75.0,101.9,Off
"05/15/2022, 15:59:33",24.0,75.0,101.9,Off
"05/15/2022, 15:59:37",23.0,75.0,101.9,Off
"05/15/2022, 15:59:41",23.0,75.0,101.9,Off
"05/15/2022, 15:59:45",24.0,75.0,101.9,Off
"05/15/2022, 15:59:49",23.0,75.0,101.9,Off
"05/15/2022, 15:59:53",24.0,75.0,101.9,Off
"05/15/2022, 15:59:57",24.0,75.0,101.9,Off
"05/15/2022, 16:00:01",23.0,75.0,101.9,Off
"05/15/2022, 16:00:05",24.0,75.0,101.9,Off
"05/15/2022, 16:00:09",24.0,75.0,101.9,Off
"05/15/2022, 16:00:13",23.0,75.0,101.9,Off
"05/15/2022, 16:00:17",23.0,75.0,101.9,Off
"05/15/2022, 16:00:21",24.0,75.0,101.9,Off
"05/15/2022, 16:00:25",24.0,75.0,101.9,Off
"05/15/2022, 16:00:29",24.0,75.0,101.9,Off
"05/15/2022, 16:00:33",24.0,75.0,101.9,Off
"05/15/2022, 16:00:37",24.0,75.0,101.9,Off
"05/15/2022, 16:00:41",23.0,75.0,101.9,Off
"05/15/2022, 16:00:45",24.0,75.0,101.9,Off
"05/15/2022, 16:00:49",E,r,101.9,Off
"05/15/2022, 16:00:53",23.0,75.0,101.9,Off
"05/15/2022, 16:00:57",23.0,75.0,101.9,Off
"05/15/2022, 16:01:01",24.0,75.0,101.9,Off
"05/15/2022, 16:01:05",23.0,75.0,101.9,Off
"05/15/2022, 16:01:09",24.0,75.0,101.9,Off
"05/15/2022, 16:01:13",24.0,75.0,101.9,Off
"05/15/2022, 16:01:17",23.0,75.0,101.9,Off
"05/15/2022, 16:01:21",24.0,75.0,101.9,Off
"05/15/2022, 16:01:25",24.0,75.0,101.9,Off
"05/15/2022, 16:01:29",24.0,75.0,101.9,Off
"05/15/2022, 16:01:33",24.0,75.0,101.9,Off
"05/15/2022, 16:01:37",23.0,74.0,101.9,Off
"05/15/2022, 16:01:41",24.0,75.0,101.9,Off
"05/15/2022, 16:01:45",24.0,74.0,101.9,Off
"05/15/2022, 16:01:49",24.0,74.0,101.9,Off
"05/15/2022, 16:01:53",24.0,74.0,101.9,Off
"05/15/2022, 16:01:57",23.0,74.0,101.9,Off
"05/15/2022, 16:02:01",24.0,74.0,101.9,Off
"05/15/2022, 16:02:05",23.0,74.0,101.9,Off
"05/15/2022, 16:02:09",24.0,74.0,101.9,Off
"05/15/2022, 16:02:13",23.0,75.0,101.9,Off
"05/15/2022, 16:02:17",24.0,75.0,101.9,Off
"05/15/2022, 16:02:21",23.0,75.0,101.9,Off
"05/15/2022, 16:02:25",24.0,75.0,101.9,Off
"05/15/2022, 16:02:29",23.0,75.0,101.9,Off
"05/15/2022, 16:02:33",24.0,75.0,101.9,Off
"05/15/2022, 16:02:37",24.0,75.0,101.9,Off
"05/15/2022, 16:02:41",23.0,75.0,101.9,Off
"05/15/2022, 16:02:45",24.0,75.0,101.9,Off
"05/15/2022, 16:02:49",24.0,75.0,101.9,Off
"05/15/2022, 16:02:53",24.0,75.0,101.9,Off
"05/15/2022, 16:02:57",23.0,75.0,101.9,Off
"05/15/2022, 16:03:01",24.0,75.0,101.9,Off
"05/15/2022, 16:03:05",24.0,75.0,101.9,Off
"05/15/2022, 16:03:09",24.0,75.0,101.9,Off
"05/15/2022, 16:03:13",24.0,75.0,101.9,Off
"05/15/2022, 16:03:17",24.0,75.0,101.9,Off
"05/15/2022, 16:03:21",24.0,75.0,101.9,Off
"05/15/2022, 16:03:25",24.0,75.0,101.9,Off
"05/15/2022, 16:03:29",24.0,75.0,101.9,Off
"05/15/2022, 16:03:33",24.0,75.0,101.9,Off
"05/15/2022, 16:03:37",24.0,75.0,101.9,Off
"05/15/2022, 16:03:41",23.0,75.0,101.9,Off
"05/15/2022, 16:03:45",E,r,101.9,Off
"05/15/2022, 16:03:49",23.0,75.0,101.9,Off
"05/15/2022, 16:03:53",23.0,75.0,101.9,Off
"05/15/2022, 16:03:57",24.0,75.0,101.9,Off
"05/15/2022, 16:04:01",24.0,75.0,101.9,Off
"05/15/2022, 16:04:05",24.0,75.0,101.9,Off
"05/15/2022, 16:04:09",24.0,75.0,101.9,Off
"05/15/2022, 16:04:13",23.0,75.0,101.9,Off
"05/15/2022, 16:04:17",24.0,75.0,101.9,Off
"05/15/2022, 16:04:21",23.0,75.0,101.9,Off
"05/15/2022, 16:04:25",E,r,101.9,Off
"05/15/2022, 16:04:29",24.0,75.0,101.9,Off
"05/15/2022, 16:04:33",24.0,75.0,101.9,Off
"05/15/2022, 16:04:37",23.0,75.0,101.9,Off
"05/15/2022, 16:04:41",24.0,75.0,101.9,Off
"05/15/2022, 16:04:45",24.0,75.0,101.9,Off
"05/15/2022, 16:04:49",23.0,75.0,101.9,Off
"05/15/2022, 16:04:53",24.0,75.0,101.9,Off
"05/15/2022, 16:04:57",24.0,75.0,101.9,Off
"05/15/2022, 16:05:01",23.0,75.0,101.9,Off
"05/15/2022, 16:05:05",24.0,75.0,101.9,Off
"05/15/2022, 16:05:09",24.0,75.0,101.9,Off
"05/15/2022, 16:05:13",23.0,75.0,101.9,Off
"05/15/2022, 16:05:17",24.0,75.0,101.9,Off
"05/15/2022, 16:05:21",24.0,75.0,101.9,Off
"05/15/2022, 16:05:25",23.0,75.0,101.9,Off
"05/15/2022, 16:05:29",24.0,75.0,101.9,Off
"05/15/2022, 16:05:33",24.0,75.0,101.9,Off
"05/15/2022, 16:05:37",24.0,75.0,101.9,Off
"05/15/2022, 16:05:41",24.0,75.0,101.9,Off
"05/15/2022, 16:05:45",23.0,75.0,101.9,Off
"05/15/2022, 16:05:49",24.0,75.0,101.9,Off
"05/15/2022, 16:05:53",23.0,75.0,101.9,Off
"05/15/2022, 16:05:57",24.0,74.0,101.9,Off
"05/15/2022, 16:06:01",24.0,74.0,101.9,Off
"05/15/2022, 16:06:05",24.0,75.0,101.9,Off
"05/15/2022, 16:06:09",23.0,75.0,101.9,Off
"05/15/2022, 16:06:13",23.0,75.0,101.9,Off
"05/15/2022, 16:06:17",24.0,74.0,101.9,Off
"05/15/2022, 16:06:21",24.0,75.0,101.9,Off
"05/15/2022, 16:06:25",24.0,75.0,101.9,Off
"05/15/2022, 16:06:29",24.0,75.0,101.9,Off
"05/15/2022, 16:06:33",24.0,74.0,101.9,Off
"05/15/2022, 16:06:37",24.0,75.0,101.9,Off
"05/15/2022, 16:06:41",24.0,75.0,101.9,Off
"05/15/2022, 16:06:45",24.0,75.0,101.9,Off
"05/15/2022, 16:06:49",24.0,75.0,101.9,Off
"05/15/2022, 16:06:53",24.0,75.0,101.9,Off
"05/15/2022, 16:06:57",23.0,75.0,101.9,Off
"05/15/2022, 16:07:01",24.0,75.0,101.9,Off
"05/15/2022, 16:07:05",24.0,75.0,101.9,Off
"05/15/2022, 16:07:09",24.0,75.0,101.9,Off
"05/15/2022, 16:07:13",24.0,75.0,101.9,Off
"05/15/2022, 16:07:17",24.0,75.0,101.9,Off
"05/15/2022, 16:07:21",23.0,75.0,101.9,Off
"05/15/2022, 16:07:25",23.0,75.0,101.9,Off
"05/15/2022, 16:07:29",23.0,75.0,101.9,Off
"05/15/2022, 16:07:33",24.0,75.0,101.9,Off
"05/15/2022, 16:07:37",24.0,75.0,101.9,Off
"05/15/2022, 16:07:41",24.0,75.0,101.9,Off
"05/15/2022, 16:07:45",24.0,75.0,101.9,Off
"05/15/2022, 16:07:49",24.0,75.0,101.9,Off
"05/15/2022, 16:07:53",24.0,75.0,101.9,Off
"05/15/2022, 16:07:57",23.0,75.0,101.9,Off
"05/15/2022, 16:08:01",24.0,75.0,101.9,Off
"05/15/2022, 16:08:05",E,r,101.9,Off
"05/15/2022, 16:08:09",24.0,75.0,101.9,Off
"05/15/2022, 16:08:13",24.0,75.0,101.9,Off
"05/15/2022, 16:08:17",24.0,75.0,101.9,Off
"05/15/2022, 16:08:21",24.0,75.0,101.9,Off
"05/15/2022, 16:08:25",24.0,75.0,101.9,Off
"05/15/2022, 16:08:29",24.0,75.0,101.9,Off
"05/15/2022, 16:08:33",24.0,75.0,101.9,Off
"05/15/2022, 16:08:37",24.0,74.0,101.9,Off
"05/15/2022, 16:08:41",23.0,75.0,101.9,Off
"05/15/2022, 16:08:45",24.0,75.0,101.9,On
"05/15/2022, 16:08:49",24.0,75.0,101.9,Off
"05/15/2022, 16:08:53",24.0,75.0,101.9,Off
"05/15/2022, 16:08:57",24.0,75.0,101.9,Off
"05/15/2022, 16:09:01",24.0,75.0,101.9,Off
"05/15/2022, 16:09:05",E,r,101.9,Off
"05/15/2022, 16:09:09",23.0,75.0,101.9,Off
"05/15/2022, 16:09:13",24.0,75.0,101.9,Off
"05/15/2022, 16:09:17",24.0,74.0,101.9,Off
"05/15/2022, 16:09:21",24.0,74.0,101.9,Off
"05/15/2022, 16:09:25",24.0,74.0,101.9,Off
"05/15/2022, 16:09:29",24.0,74.0,101.9,Off
"05/15/2022, 16:09:33",23.0,74.0,101.9,Off
"05/15/2022, 16:09:37",24.0,74.0,101.9,Off
"05/15/2022, 16:09:41",23.0,74.0,101.9,Off
"05/15/2022, 16:09:45",23.0,74.0,101.9,Off
"05/15/2022, 16:09:49",24.0,74.0,101.9,Off
"05/15/2022, 16:09:53",24.0,74.0,101.9,Off
"05/15/2022, 16:09:57",24.0,74.0,101.9,Off
"05/15/2022, 16:10:01",24.0,74.0,101.9,Off
"05/15/2022, 16:10:05",23.0,81.0,101.9,Off
"05/15/2022, 16:10:09",23.0,68.0,101.9,Off
"05/15/2022, 16:10:13",24.0,74.0,101.9,Off
"05/15/2022, 16:10:17",23.0,74.0,101.9,Off
"05/15/2022, 16:10:21",24.0,74.0,101.9,Off
"05/15/2022, 16:10:25",E,r,101.9,Off
"05/15/2022, 16:10:29",24.0,74.0,101.9,Off
"05/15/2022, 16:10:33",24.0,74.0,101.9,Off
"05/15/2022, 16:10:37",24.0,74.0,101.9,Off
"05/15/2022, 16:10:41",24.0,74.0,101.9,Off
"05/15/2022, 16:10:45",24.0,74.0,101.9,Off
"05/15/2022, 16:10:49",23.0,74.0,101.9,Off
"05/15/2022, 16:10:53",E,r,101.9,Off
"05/15/2022, 16:10:57",24.0,74.0,101.9,Off
"05/15/2022, 16:11:01",23.0,74.0,101.9,Off
"05/15/2022, 16:11:05",24.0,74.0,101.9,Off
"05/15/2022, 16:11:09",23.0,74.0,101.9,Off
"05/15/2022, 16:11:13",24.0,74.0,101.9,Off
"05/15/2022, 16:11:17",24.0,74.0,101.9,Off
"05/15/2022, 16:11:21",24.0,74.0,101.9,Off
"05/15/2022, 16:11:25",24.0,74.0,101.9,Off
"05/15/2022, 16:11:29",24.0,75.0,101.9,Off
"05/15/2022, 16:11:33",24.0,74.0,101.9,Off
"05/15/2022, 16:11:37",24.0,74.0,101.9,Off
"05/15/2022, 16:11:41",24.0,74.0,101.9,Off
"05/15/2022, 16:11:45",24.0,74.0,101.9,Off
"05/15/2022, 16:11:49",24.0,74.0,101.9,Off
"05/15/2022, 16:11:53",23.0,74.0,101.9,Off
"05/15/2022, 16:11:57",24.0,74.0,101.9,Off
"05/15/2022, 16:12:01",24.0,74.0,101.9,Off
"05/15/2022, 16:12:05",24.0,74.0,101.9,Off
"05/15/2022, 16:12:09",24.0,73.0,101.9,Off
"05/15/2022, 16:12:13",23.0,73.0,101.9,Off
"05/15/2022, 16:12:17",24.0,74.0,101.9,Off
"05/15/2022, 16:12:21",24.0,74.0,101.9,Off
"05/15/2022, 16:12:25",23.0,74.0,101.9,Off
"05/15/2022, 16:12:29",24.0,74.0,101.9,Off
"05/15/2022, 16:12:33",23.0,74.0,101.9,Off
"05/15/2022, 16:12:37",24.0,74.0,101.9,Off
"05/15/2022, 16:12:41",24.0,74.0,101.9,Off
"05/15/2022, 16:12:45",23.0,74.0,101.9,Off
"05/15/2022, 16:12:49",24.0,74.0,101.9,Off
"05/15/2022, 16:12:53",E,r,101.9,Off
"05/15/2022, 16:12:57",24.0,75.0,101.9,Off
"05/15/2022, 16:13:01",24.0,75.0,101.9,Off
"05/15/2022, 16:13:05",23.0,74.0,101.9,Off
"05/15/2022, 16:13:09",24.0,74.0,101.9,Off
"05/15/2022, 16:13:13",24.0,74.0,101.9,Off
"05/15/2022, 16:13:17",24.0,74.0,101.9,Off
"05/15/2022, 16:13:21",23.0,75.0,101.9,Off
"05/15/2022, 16:13:25",24.0,74.0,101.9,Off
"05/15/2022, 16:13:29",23.0,74.0,101.9,Off
"05/15/2022, 16:13:33",24.0,74.0,101.9,Off
"05/15/2022, 16:13:37",24.0,74.0,101.9,Off
"05/15/2022, 16:13:41",24.0,74.0,101.9,Off
"05/15/2022, 16:13:45",E,r,101.9,Off
"05/15/2022, 16:13:49",23.0,74.0,101.9,Off
"05/15/2022, 16:13:53",24.0,74.0,101.9,Off
"05/15/2022, 16:13:57",24.0,74.0,101.9,Off
"05/15/2022, 16:14:01",24.0,74.0,101.9,Off
"05/15/2022, 16:14:05",23.0,74.0,101.9,Off
"05/15/2022, 16:14:09",24.0,74.0,101.9,Off
"05/15/2022, 16:14:13",23.0,74.0,101.9,Off
"05/15/2022, 16:14:17",23.0,74.0,101.9,Off
"05/15/2022, 16:14:21",23.0,74.0,101.9,Off
"05/15/2022, 16:14:25",24.0,74.0,101.9,Off
"05/15/2022, 16:14:29",23.0,74.0,101.9,Off
"05/15/2022, 16:14:33",24.0,74.0,101.9,Off
"05/15/2022, 16:14:37",24.0,74.0,101.9,Off
"05/15/2022, 16:14:41",23.0,74.0,101.9,Off
"05/15/2022, 16:14:45",24.0,74.0,101.9,Off
"05/15/2022, 16:14:49",24.0,74.0,101.9,Off
"05/15/2022, 16:14:53",24.0,74.0,101.9,Off
"05/15/2022, 16:14:57",24.0,74.0,101.9,Off
"05/15/2022, 16:15:01",24.0,74.0,101.9,Off
"05/15/2022, 16:15:05",24.0,74.0,101.9,Off
"05/15/2022, 16:15:09",23.0,74.0,101.9,Off
"05/15/2022, 16:15:13",24.0,74.0,101.9,Off
"05/15/2022, 16:15:17",24.0,74.0,101.9,Off
"05/15/2022, 16:15:21",E,r,101.9,Off
"05/15/2022, 16:15:25",24.0,74.0,101.9,Off
"05/15/2022, 16:15:29",24.0,74.0,101.9,Off
"05/15/2022, 16:15:33",24.0,74.0,101.9,Off
"05/15/2022, 16:15:37",E,r,101.9,Off
"05/15/2022, 16:15:41",23.0,75.0,101.9,Off
"05/15/2022, 16:15:45",24.0,75.0,101.9,Off
"05/15/2022, 16:15:49",24.0,74.0,101.9,Off
"05/15/2022, 16:15:53",24.0,75.0,101.9,Off
"05/15/2022, 16:15:57",24.0,75.0,101.9,Off
"05/15/2022, 16:16:01",24.0,75.0,101.9,Off
"05/15/2022, 16:16:05",24.0,75.0,101.9,Off
"05/15/2022, 16:16:09",24.0,75.0,101.9,Off
"05/15/2022, 16:16:13",24.0,75.0,101.9,Off
"05/15/2022, 16:16:17",24.0,75.0,101.9,Off
"05/15/2022, 16:16:21",23.0,75.0,101.9,Off
"05/15/2022, 16:16:25",23.0,75.0,101.9,Off
"05/15/2022, 16:16:29",23.0,75.0,101.9,Off
"05/15/2022, 16:16:33",24.0,75.0,101.9,Off
"05/15/2022, 16:16:37",23.0,75.0,101.9,Off
"05/15/2022, 16:16:41",23.0,75.0,101.9,Off
"05/15/2022, 16:16:45",24.0,75.0,101.9,Off
"05/15/2022, 16:16:49",24.0,75.0,101.9,Off
"05/15/2022, 16:16:53",23.0,75.0,101.9,Off
"05/15/2022, 16:16:57",24.0,75.0,101.9,Off
"05/15/2022, 16:17:01",24.0,75.0,101.9,Off
"05/15/2022, 16:17:05",23.0,75.0,101.9,Off
"05/15/2022, 16:17:09",24.0,75.0,101.9,Off
"05/15/2022, 16:17:13",24.0,75.0,101.9,Off
"05/15/2022, 16:17:17",24.0,75.0,101.9,Off
"05/15/2022, 16:17:21",23.0,75.0,101.9,Off
"05/15/2022, 16:17:25",24.0,75.0,101.9,Off
"05/15/2022, 16:17:29",24.0,75.0,101.9,Off
"05/15/2022, 16:17:33",23.0,75.0,101.9,Off
"05/15/2022, 16:17:37",24.0,75.0,101.9,Off
"05/15/2022, 16:17:41",24.0,75.0,101.9,Off
"05/15/2022, 16:17:45",24.0,75.0,101.9,Off
"05/15/2022, 16:17:49",23.0,75.0,101.9,Off
"05/15/2022, 16:17:53",E,r,101.9,Off
"05/15/2022, 16:17:57",23.0,75.0,101.9,Off
"05/15/2022, 16:18:01",24.0,75.0,101.9,Off
"05/15/2022, 16:18:05",24.0,75.0,101.9,Off
"05/15/2022, 16:18:09",24.0,75.0,101.9,Off
"05/15/2022, 16:18:13",23.0,75.0,101.9,Off
"05/15/2022, 16:18:17",24.0,75.0,101.9,Off
"05/15/2022, 16:18:21",23.0,75.0,101.9,Off
"05/15/2022, 16:18:25",23.0,75.0,101.9,Off
"05/15/2022, 16:18:29",24.0,74.0,101.9,Off
"05/15/2022, 16:18:33",23.0,74.0,101.9,Off
"05/15/2022, 16:18:37",24.0,74.0,101.9,Off
"05/15/2022, 16:18:41",23.0,74.0,101.9,Off
"05/15/2022, 16:18:45",24.0,74.0,101.9,Off
"05/15/2022, 16:18:49",24.0,74.0,101.9,Off
"05/15/2022, 16:18:53",23.0,74.0,101.9,Off
"05/15/2022, 16:18:57",24.0,74.0,101.9,Off
"05/15/2022, 16:19:01",23.0,74.0,101.9,Off
"05/15/2022, 16:19:05",23.0,75.0,101.9,Off
"05/15/2022, 16:19:09",24.0,74.0,101.9,Off
"05/15/2022, 16:19:13",24.0,74.0,101.9,Off
"05/15/2022, 16:19:17",23.0,74.0,101.9,Off
"05/15/2022, 16:19:21",24.0,74.0,101.9,Off
"05/15/2022, 16:19:25",23.0,75.0,101.9,Off
"05/15/2022, 16:19:29",24.0,74.0,101.9,Off
"05/15/2022, 16:19:33",23.0,75.0,101.9,Off
"05/15/2022, 16:19:37",24.0,74.0,101.9,Off
"05/15/2022, 16:19:41",24.0,75.0,101.9,Off
"05/15/2022, 16:19:45",23.0,74.0,101.9,Off
"05/15/2022, 16:19:49",24.0,75.0,101.9,Off
"05/15/2022, 16:19:53",23.0,75.0,101.9,Off
"05/15/2022, 16:19:57",24.0,75.0,101.9,Off
"05/15/2022, 16:20:01",23.0,75.0,101.9,Off
"05/15/2022, 16:20:05",24.0,75.0,101.9,Off
"05/15/2022, 16:20:09",24.0,75.0,101.9,Off
"05/15/2022, 16:20:13",23.0,75.0,101.9,Off
"05/15/2022, 16:20:17",23.0,75.0,101.9,Off
"05/15/2022, 16:20:21",24.0,75.0,101.9,Off
"05/15/2022, 16:20:25",24.0,75.0,101.9,Off
"05/15/2022, 16:20:29",24.0,75.0,101.9,Off
"05/15/2022, 16:20:33",E,r,101.9,Off
"05/15/2022, 16:20:37",24.0,75.0,101.9,Off
"05/15/2022, 16:20:41",24.0,75.0,101.9,Off
"05/15/2022, 16:20:45",24.0,75.0,101.9,Off
"05/15/2022, 16:20:49",23.0,75.0,101.9,Off
"05/15/2022, 16:20:53",24.0,75.0,101.9,Off
"05/15/2022, 16:20:57",24.0,75.0,101.9,Off
"05/15/2022, 16:21:01",E,r,101.9,Off
"05/15/2022, 16:21:05",24.0,75.0,101.9,Off
"05/15/2022, 16:21:09",23.0,75.0,101.9,Off
"05/15/2022, 16:21:13",24.0,75.0,101.9,Off
"05/15/2022, 16:21:17",24.0,75.0,101.9,Off
"05/15/2022, 16:21:21",24.0,75.0,101.9,Off
"05/15/2022, 16:21:25",24.0,75.0,101.9,Off
"05/15/2022, 16:21:29",23.0,75.0,101.9,Off
"05/15/2022, 16:21:33",23.0,75.0,101.9,Off
"05/15/2022, 16:21:37",E,r,101.9,Off
"05/15/2022, 16:21:41",24.0,75.0,101.9,Off
"05/15/2022, 16:21:45",23.0,75.0,101.9,Off
"05/15/2022, 16:21:49",23.0,75.0,101.9,Off
"05/15/2022, 16:21:53",24.0,75.0,101.9,Off
"05/15/2022, 16:21:57",24.0,75.0,101.9,Off
"05/15/2022, 16:22:01",24.0,75.0,101.9,Off
"05/15/2022, 16:22:05",24.0,75.0,101.9,Off
"05/15/2022, 16:22:09",23.0,75.0,101.9,Off
"05/15/2022, 16:22:13",23.0,75.0,101.9,Off
"05/15/2022, 16:22:17",23.0,75.0,101.9,Off
"05/15/2022, 16:22:21",24.0,75.0,101.9,Off
"05/15/2022, 16:22:25",24.0,75.0,101.9,Off
"05/15/2022, 16:22:29",23.0,75.0,101.9,Off
"05/15/2022, 16:22:33",23.0,75.0,101.9,Off
"05/15/2022, 16:22:37",23.0,75.0,101.9,Off
"05/15/2022, 16:22:41",23.0,74.0,101.9,Off
"05/15/2022, 16:22:45",24.0,74.0,101.9,Off
"05/15/2022, 16:22:49",24.0,74.0,101.9,Off
"05/15/2022, 16:22:53",24.0,75.0,101.9,Off
"05/15/2022, 16:22:57",24.0,74.0,101.9,Off
"05/15/2022, 16:23:01",24.0,75.0,101.9,Off
"05/15/2022, 16:23:05",24.0,75.0,101.9,Off
"05/15/2022, 16:23:09",23.0,75.0,101.9,Off
"05/15/2022, 16:23:13",24.0,75.0,101.9,Off
"05/15/2022, 16:23:17",24.0,75.0,101.9,Off
"05/15/2022, 16:23:21",24.0,75.0,101.9,Off
"05/15/2022, 16:23:25",24.0,75.0,101.9,Off
"05/15/2022, 16:23:29",24.0,75.0,101.9,Off
"05/15/2022, 16:23:33",24.0,75.0,101.9,Off
"05/15/2022, 16:23:37",24.0,75.0,101.9,Off
"05/15/2022, 16:23:41",24.0,75.0,101.9,Off
"05/15/2022, 16:23:45",24.0,75.0,101.9,Off
"05/15/2022, 16:23:49",23.0,75.0,101.9,Off
"05/15/2022, 16:23:53",24.0,75.0,101.9,Off
"05/15/2022, 16:23:57",23.0,75.0,101.9,Off
"05/15/2022, 16:24:01",23.0,75.0,101.9,Off
"05/15/2022, 16:24:05",24.0,75.0,101.9,Off
"05/15/2022, 16:24:09",24.0,75.0,101.9,Off
"05/15/2022, 16:24:13",24.0,75.0,101.9,Off
"05/15/2022, 16:24:17",23.0,75.0,101.9,Off
"05/15/2022, 16:24:21",24.0,75.0,101.9,Off
"05/15/2022, 16:24:25",24.0,75.0,101.9,Off
"05/15/2022, 16:24:29",23.0,75.0,101.9,Off
"05/15/2022, 16:24:33",24.0,75.0,101.9,Off
"05/15/2022, 16:24:37",23.0,75.0,101.9,Off
"05/15/2022, 16:24:41",24.0,75.0,101.9,Off
"05/15/2022, 16:24:45",24.0,75.0,101.9,Off
"05/15/2022, 16:24:49",24.0,75.0,101.9,Off
"05/15/2022, 16:24:53",23.0,75.0,101.9,Off
"05/15/2022, 16:24:57",24.0,75.0,101.9,Off
"05/15/2022, 16:25:01",23.0,75.0,101.9,Off
"05/15/2022, 16:25:05",23.0,75.0,101.9,Off
"05/15/2022, 16:25:09",23.0,75.0,101.9,Off
"05/15/2022, 16:25:13",24.0,75.0,101.9,Off
"05/15/2022, 16:25:17",24.0,76.0,101.9,Off
"05/15/2022, 16:25:21",23.0,76.0,101.9,Off
"05/15/2022, 16:25:25",24.0,75.0,101.9,Off
"05/15/2022, 16:25:29",E,r,101.9,Off
"05/15/2022, 16:25:33",23.0,75.0,101.9,Off
"05/15/2022, 16:25:37",23.0,75.0,101.9,Off
"05/15/2022, 16:25:41",24.0,75.0,101.9,Off
"05/15/2022, 16:25:45",23.0,75.0,101.9,Off
"05/15/2022, 16:25:49",24.0,75.0,101.9,Off
"05/15/2022, 16:25:53",24.0,75.0,101.9,Off
"05/15/2022, 16:25:57",24.0,75.0,101.9,Off
"05/15/2022, 16:26:01",23.0,75.0,101.9,Off
"05/15/2022, 16:26:05",24.0,75.0,101.9,Off
"05/15/2022, 16:26:09",24.0,75.0,101.9,Off
"05/15/2022, 16:26:13",24.0,75.0,101.9,Off
"05/15/2022, 16:26:17",24.0,75.0,101.9,Off
"05/15/2022, 16:26:21",24.0,75.0,101.9,Off
"05/15/2022, 16:26:25",23.0,75.0,101.9,Off
"05/15/2022, 16:26:29",24.0,75.0,101.9,Off
"05/15/2022, 16:26:33",24.0,75.0,101.9,Off
"05/15/2022, 16:26:37",23.0,75.0,101.9,Off
"05/15/2022, 16:26:41",E,r,101.9,Off
"05/15/2022, 16:26:45",23.0,75.0,101.9,Off
"05/15/2022, 16:26:49",24.0,75.0,101.9,Off
"05/15/2022, 16:26:53",24.0,75.0,101.9,Off
"05/15/2022, 16:26:57",23.0,76.0,101.9,Off
"05/15/2022, 16:27:01",24.0,75.0,101.9,Off
"05/15/2022, 16:27:05",24.0,75.0,101.9,Off
"05/15/2022, 16:27:09",24.0,75.0,101.9,Off
"05/15/2022, 16:27:13",23.0,76.0,101.9,Off
"05/15/2022, 16:27:17",23.0,76.0,101.9,Off
"05/15/2022, 16:27:21",23.0,76.0,101.9,Off
"05/15/2022, 16:27:25",23.0,76.0,101.9,Off
"05/15/2022, 16:27:29",23.0,76.0,101.9,Off
"05/15/2022, 16:27:33",24.0,76.0,101.9,Off
"05/15/2022, 16:27:37",23.0,76.0,101.9,Off
"05/15/2022, 16:27:41",23.0,76.0,101.9,Off
"05/15/2022, 16:27:45",23.0,76.0,101.9,Off
"05/15/2022, 16:27:49",24.0,76.0,101.9,Off
"05/15/2022, 16:27:53",23.0,76.0,101.9,Off
"05/15/2022, 16:27:57",24.0,76.0,101.9,Off
"05/15/2022, 16:28:01",23.0,75.0,101.9,Off
"05/15/2022, 16:28:05",E,r,101.9,Off
"05/15/2022, 16:28:09",23.0,76.0,101.9,Off
"05/15/2022, 16:28:13",24.0,76.0,101.9,Off
"05/15/2022, 16:28:17",24.0,76.0,101.9,Off
"05/15/2022, 16:28:21",24.0,76.0,101.9,Off
"05/15/2022, 16:28:25",24.0,76.0,101.9,Off
"05/15/2022, 16:28:29",24.0,76.0,101.9,Off
"05/15/2022, 16:28:33",23.0,76.0,101.9,Off
"05/15/2022, 16:28:37",23.0,76.0,101.9,Off
"05/15/2022, 16:28:41",24.0,76.0,101.9,Off
"05/15/2022, 16:28:45",23.0,76.0,101.9,Off
"05/15/2022, 16:28:49",24.0,76.0,101.9,Off
"05/15/2022, 16:28:53",24.0,76.0,101.9,Off
"05/15/2022, 16:28:57",23.0,76.0,101.9,Off
"05/15/2022, 16:29:01",24.0,76.0,101.9,Off
"05/15/2022, 16:29:05",24.0,76.0,101.9,Off
"05/15/2022, 16:29:09",23.0,76.0,101.9,Off
"05/15/2022, 16:29:13",23.0,76.0,101.9,Off
"05/15/2022, 16:29:17",23.0,76.0,101.9,Off
"05/15/2022, 16:29:21",23.0,76.0,101.9,Off
"05/15/2022, 16:29:25",24.0,76.0,101.9,Off
"05/15/2022, 16:29:29",23.0,76.0,101.9,Off
"05/15/2022, 16:29:33",23.0,76.0,101.9,Off
"05/15/2022, 16:29:37",23.0,76.0,101.9,Off
"05/15/2022, 16:29:41",23.0,76.0,101.9,Off
"05/15/2022, 16:29:45",23.0,76.0,101.9,Off
"05/15/2022, 16:29:49",24.0,76.0,101.9,Off
"05/15/2022, 16:29:53",24.0,76.0,101.9,Off
